Player,Pos,Squad,Age,MP,Starts,Min,90s_x,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,Gls/90,Ast/90,G+A/90,G-PK/90,xG/90,xAG/90,npxG/90,npxG+xAG/90,Gls Against 90,SoTA,Saves,Save%,CS,CS%,PSxG,PSxG/SoT,GK Cmp 40y,GK 40y Att,GK Cmp 40y%,Pass Att (GK),Thr Att (GK),Launch%,AvgLen_Pass (GK),GoalKick Att,GoalKick Launch%,AvgLen_GoalKick,Opp Crosses,Crosses Stp,Crosses Stp%,#OPA,#OPA/90,AvgDist,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp_tot,Att_tot,Cmp%_tot,TotDist_Passed,PrgDist_Passed,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,KP,1/3,PPA,CrsPA,PrgP,Live_Passes,Dead,FK,TB,Sw,Crs,TI,CK,Off,SCA,SCA90,SCA,SCA90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Tkl,TklW,Def 3rd Tackles,Mid 3rd Tackles,Att 3rd Tackles,Tkl_Challenge,Att_Challenge,Tkl%_Challenge,Lost_Challenge,Blocks,Sh_block,Pass_block,Int,Tkl+Int,Clr,Err,90s_y,Touches,Def Pen Touches,Def 3rd Touches,Mid 3rd Touches,Att 3rd Touches,Att Pen Touches,Live_Touches,Att_takeon,Succ_takeon,Succ%_takeon,Tkld_takeon,Tkld%_takeon,Carries,TotDist_Carried,PrgDist_Carried,PrgC,1/3_carries,CPA,Mis,Dis,Rec,PrgR,Weekly Wages,Annual Wages
Joël Veltman,DF,Brighton,30,31,25,2188.0,24.3,1,1,2,1,0,0,6,0,1.8,1.8,0.7,2.5,0.04,0.04,0.08,0.04,0.07,0.03,0.07,0.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,5,33.3,0.62,0.21,0.07,0.20,16.3,1261,1512,83.4,21830,7101,532,594,89.6,624,711,87.8,84,142,59.2,10,157,13,4,153,1286,219,34,1,3,23,185,0,7,36,1.48,36,1.48,30,4,0,1,0,1,4,0.16,3,0,0,1,0,0,62,32,44,14,4,37,57,64.9,20,27,8,19,19,81,51,0,24.3,1740,92,563,895,293,23,1740,20,5,25.0,8,40.0,952,4436,2233,43,32,2,20,10,1065,49,40000,2080000
Juan Larios,DF,Southampton,18,5,2,152.0,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,63,82,76.8,881,326,40,46,87.0,21,27,77.8,2,4,50.0,0,5,0,0,4,59,23,0,0,0,4,23,0,0,1,0.59,1,0.59,1,0,0,0,0,0,1,0.59,1,0,0,0,0,0,7,6,6,1,0,5,5,100.0,0,2,0,2,3,10,4,0,1.7,106,10,32,55,20,2,106,4,3,75.0,1,25.0,38,338,201,10,2,1,3,2,47,1,15000,780000
Julio Enciso,"FW,MF",Brighton,18,20,7,806.0,9.0,4,2,6,4,0,0,1,0,4.0,4.0,1.7,5.7,0.45,0.22,0.67,0.45,0.45,0.19,0.45,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,18,47.4,4.24,2.01,0.11,0.22,19.6,179,258,69.4,2242,548,126,167,75.4,45,66,68.2,3,8,37.5,13,14,9,0,31,249,8,0,3,1,12,3,0,1,45,5.02,45,5.02,28,0,9,6,2,0,7,0.78,3,0,2,1,1,0,13,4,3,6,4,8,13,61.5,5,9,0,9,4,17,2,0,9.0,396,2,22,155,228,49,396,64,32,50.0,25,39.1,241,1768,1013,39,29,17,19,20,292,74,10000,520000
Julián Álvarez,"FW,MF",Manchester City,22,31,13,1465.0,16.3,9,0,9,8,1,1,0,0,7.0,6.2,1.8,8.0,0.55,0.00,0.55,0.49,0.43,0.11,0.38,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,20,43.5,2.83,1.23,0.17,0.40,16.0,395,503,78.5,5472,885,232,270,85.9,103,135,76.3,28,43,65.1,18,22,13,2,37,478,21,2,7,3,26,4,4,4,52,3.20,52,3.20,39,0,6,5,2,0,5,0.31,2,0,1,1,1,0,26,16,3,13,10,9,30,30.0,21,13,0,13,2,28,6,0,16.3,654,8,46,255,360,89,653,38,21,55.3,14,36.8,406,2187,908,38,18,17,28,24,506,99,50000,2600000
Junior Firpo,DF,Leeds United,25,19,14,1368.0,15.2,1,1,2,1,0,0,6,1,0.1,0.1,0.8,0.9,0.07,0.07,0.13,0.07,0.01,0.05,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,50.0,0.13,0.07,0.50,1.00,12.2,454,621,73.1,7182,3286,230,278,82.7,199,253,78.7,20,55,36.4,8,38,9,4,54,505,114,8,1,1,12,106,0,2,21,1.38,21,1.38,15,2,0,0,3,1,2,0.13,2,0,0,0,0,0,47,25,27,15,5,24,46,52.2,22,23,7,16,24,71,40,0,15.2,792,48,286,368,146,13,792,15,6,40.0,9,60.0,352,1465,785,20,16,1,9,9,367,34,60000,3120000
Junior Stanislas,MF,Bournemouth,32,4,0,61.0,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,0.00,0.00,0.00,0.00,0.05,0.19,0.05,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,1.48,0.00,0.00,,24.5,22,28,78.6,329,71,12,14,85.7,9,11,81.8,0,1,0.0,2,3,0,0,4,27,1,0,0,1,1,0,1,0,4,5.90,4,5.90,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,1,0,0,0,0,0.7,34,0,3,15,16,3,34,0,0,,0,,18,92,13,0,1,0,1,1,27,5,35000,1820000
Jáder Durán,"FW,MF",Aston Villa,18,12,0,136.0,1.5,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,0.00,0.00,0.00,0.00,0.37,0.02,0.37,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,28.6,4.63,1.32,0.00,0.00,19.8,16,29,55.2,264,47,8,12,66.7,7,12,58.3,1,2,50.0,1,1,1,0,4,26,3,0,0,0,2,1,0,0,5,3.31,5,3.31,3,0,0,1,0,1,0,0.00,0,0,0,0,0,0,2,2,0,1,1,1,4,25.0,3,0,0,0,2,4,2,0,1.5,57,3,3,26,29,6,57,2,1,50.0,1,50.0,33,205,123,4,5,1,8,3,41,13,30000,1560000
Kai Havertz,"FW,MF",Chelsea,23,35,30,2569.0,28.5,7,1,8,6,1,1,5,0,11.6,10.8,3.8,14.6,0.25,0.04,0.28,0.21,0.41,0.13,0.38,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,31,44.3,2.45,1.09,0.09,0.19,12.7,727,894,81.3,9347,1882,458,540,84.8,195,221,88.2,23,32,71.9,38,49,26,2,89,850,41,5,2,4,14,9,1,3,63,2.21,63,2.21,54,2,1,5,1,0,4,0.14,3,0,0,1,0,0,34,16,4,20,10,10,30,33.3,20,28,0,28,7,41,41,0,28.5,1258,46,108,519,640,165,1257,61,18,29.5,38,62.3,728,3741,1483,59,33,30,79,36,946,218,250000,13000000
Kalidou Koulibaly,DF,Chelsea,31,23,20,1800.0,20.0,2,1,3,2,0,0,7,1,0.9,0.9,0.4,1.4,0.10,0.05,0.15,0.10,0.05,0.02,0.05,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4,36.4,0.55,0.20,0.18,0.50,12.0,1275,1471,86.7,22422,9023,564,598,94.3,595,653,91.1,96,175,54.9,7,83,9,1,81,1421,45,33,0,15,4,12,0,5,21,1.05,21,1.05,17,0,0,2,0,2,3,0.15,3,0,0,0,0,0,45,31,34,8,3,26,40,65.0,14,30,13,17,29,74,77,0,20.0,1687,174,793,838,63,19,1687,6,4,66.7,2,33.3,1083,4728,2459,10,8,0,10,2,1209,4,295000,15340000
Kalvin Phillips,MF,Manchester City,26,12,2,300.0,3.3,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.5,0.00,0.00,0.00,0.00,0.10,0.05,0.10,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0.0,1.80,0.00,0.00,,22.9,289,313,92.3,5155,873,113,120,94.2,148,153,96.7,25,33,75.8,3,32,0,0,18,310,2,2,0,2,0,0,0,1,7,2.10,7,2.10,5,0,0,2,0,0,1,0.30,1,0,0,0,0,0,6,4,3,3,0,2,10,20.0,8,7,3,4,5,11,10,0,3.3,354,16,64,243,49,6,354,2,1,50.0,0,0.0,228,1021,331,1,4,0,2,1,284,2,150000,7800000
Kamaldeen Sulemana,"FW,MF",Southampton,20,18,10,966.0,10.7,2,1,3,2,0,0,1,0,1.7,1.7,1.3,3.0,0.19,0.09,0.28,0.19,0.16,0.12,0.16,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,7,29.2,2.24,0.65,0.08,0.29,18.8,189,265,71.3,2901,617,103,128,80.5,59,75,78.7,16,31,51.6,14,11,10,1,36,257,6,0,1,1,18,1,1,2,40,3.72,40,3.72,24,0,9,4,1,2,3,0.28,2,0,1,0,0,0,15,9,4,7,4,4,14,28.6,10,16,0,16,6,21,6,0,10.7,430,7,47,175,221,44,430,68,36,52.9,31,45.6,277,2315,973,32,27,18,35,17,294,80,40000,2080000
Kami Doyle,MF,Southampton,16,1,0,7.0,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,5,5,100.0,74,0,3,3,100.0,2,2,100.0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.1,6,0,2,3,1,0,6,1,0,0.0,1,100.0,4,12,1,0,0,0,0,1,7,0,0.0,0.0
Kaoru Mitoma,"FW,MF",Brighton,25,33,24,2318.0,25.8,7,5,12,7,0,0,0,0,8.1,8.1,6.4,14.5,0.27,0.19,0.47,0.27,0.31,0.25,0.31,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,21,40.4,2.02,0.82,0.13,0.33,13.2,780,977,79.8,10673,2356,507,570,88.9,214,268,79.9,30,53,56.6,41,45,28,1,90,952,19,0,4,3,41,16,3,6,109,4.23,109,4.23,78,1,19,5,4,2,16,0.62,10,0,3,2,1,0,44,27,15,16,13,20,41,48.8,21,25,0,25,17,61,10,0,25.8,1312,18,146,466,716,177,1312,130,59,45.4,55,42.3,891,6882,3828,143,82,85,60,33,986,260,10000,520000
Keane Lewis-Potter,"FW,MF",Brentford,21,10,3,321.0,3.6,0,1,1,0,0,0,0,0,0.5,0.5,1.2,1.7,0.00,0.28,0.28,0.00,0.14,0.35,0.14,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,28.6,1.96,0.56,0.00,0.00,14.1,49,86,57.0,600,118,33,50,66.0,12,17,70.6,1,10,10.0,5,2,3,1,6,83,3,0,1,1,8,2,0,0,8,2.24,8,2.24,2,0,2,4,0,0,2,0.56,0,0,0,2,0,0,1,0,0,1,0,0,0,,0,5,1,4,0,1,2,0,3.6,138,4,24,48,69,18,138,14,4,28.6,10,71.4,93,652,336,8,6,3,11,8,91,39,35000,1820000
Kelechi Iheanacho,"FW,MF",Leicester City,25,28,11,1127.0,12.5,5,5,10,4,1,1,0,0,7.1,6.3,4.0,10.4,0.40,0.40,0.80,0.32,0.57,0.32,0.51,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,13,34.2,3.03,1.04,0.11,0.31,17.1,236,316,74.7,3049,602,156,189,82.5,54,67,80.6,11,22,50.0,22,21,8,0,27,304,9,0,4,3,6,2,2,3,45,3.59,45,3.59,33,1,4,5,2,0,6,0.48,6,0,0,0,0,0,7,2,0,3,4,3,10,30.0,7,9,1,8,0,7,8,0,12.5,464,10,28,197,244,58,463,39,20,51.3,17,43.6,293,1661,724,33,13,18,41,36,380,99,80000,4160000
Kenny Tete,DF,Fulham,26,31,29,2569.0,28.5,1,5,6,1,0,0,8,0,0.7,0.7,1.9,2.6,0.04,0.18,0.21,0.04,0.02,0.07,0.02,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,5,38.5,0.46,0.18,0.08,0.20,18.9,1110,1530,72.5,17550,7197,598,691,86.5,403,563,71.6,81,165,49.1,23,75,25,18,103,1176,344,37,1,10,99,307,0,10,49,1.72,49,1.72,39,5,0,0,3,2,12,0.42,11,1,0,0,0,0,83,46,41,29,13,38,51,74.5,13,48,17,31,52,135,81,1,28.5,1896,107,556,877,489,30,1896,37,21,56.8,12,32.4,821,4563,2401,75,55,4,22,24,946,69,50000,2600000
Kepa Arrizabalaga,GK,Chelsea,27,29,29,2565.0,28.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.16,120,90,73.3,9,31.0,35.0,0.29,68,213,31.9,864,151,17.1,26.3,182,35.7,31.5,332,15,4.5,52,1.82,16.9,0,0,,0.00,0.00,,,,871,1046,83.3,19299,11448,287,289,99.3,390,395,98.7,190,357,53.2,0,6,0,0,0,805,241,59,0,3,0,0,0,0,1,0.04,1,0.04,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,2,0,0,2,3,66.7,1,0,0,0,1,3,16,2,28.5,1119,892,1103,16,0,0,1119,1,1,100.0,0,0.0,654,2894,1683,0,0,0,1,0,604,0,150000,7800000
Kevin De Bruyne,MF,Manchester City,31,32,28,2417.0,26.9,7,16,23,7,0,0,1,0,5.6,5.6,13.7,19.3,0.26,0.60,0.86,0.26,0.21,0.51,0.21,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,21,32.3,2.42,0.78,0.11,0.33,23.0,1192,1626,73.3,22165,6516,538,633,85.0,477,629,75.8,160,275,58.2,96,124,96,21,246,1454,160,53,28,27,226,31,72,12,176,6.55,176,6.55,120,33,8,7,5,3,31,1.15,24,3,1,1,2,0,28,12,3,12,13,14,39,35.9,25,27,2,25,9,37,10,0,26.9,1860,13,100,743,1041,100,1860,61,32,52.5,19,31.1,1129,5721,3415,100,81,16,42,29,1445,245,400000,20800000
Kevin Mbabu,"DF,FW",Fulham,27,6,1,144.0,1.6,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,0.00,0.62,0.62,0.00,0.00,0.25,0.00,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,68,94,72.3,1051,383,40,43,93.0,24,35,68.6,4,9,44.4,2,4,5,3,8,71,23,0,0,1,7,23,0,0,3,1.87,3,1.87,2,0,1,0,0,0,1,0.62,1,0,0,0,0,0,3,2,2,1,0,1,3,33.3,2,2,0,2,3,6,3,0,1.6,114,4,38,40,38,0,114,6,4,66.7,2,33.3,57,273,159,4,2,0,1,2,59,11,40000,2080000
Kevin Schade,FW,Brentford,20,18,7,732.0,8.1,0,1,1,0,0,0,2,0,2.1,2.1,1.1,3.2,0.00,0.12,0.12,0.00,0.25,0.13,0.25,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,4,33.3,1.48,0.49,0.00,0.00,11.9,103,173,59.5,1282,285,62,89,69.7,29,51,56.9,1,6,16.7,8,8,5,2,15,171,1,0,1,0,15,1,0,1,27,3.32,27,3.32,15,0,6,2,4,0,4,0.49,3,0,1,0,0,0,12,8,7,2,3,5,10,50.0,5,7,0,7,4,16,6,0,8.1,291,7,38,94,165,48,291,35,12,34.3,18,51.4,147,1199,501,24,12,15,25,9,186,57,10000,520000
Keylor Navas,GK,Nott'ham Forest,35,17,17,1529.0,17.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.88,83,51,66.3,1,5.9,29.3,0.32,106,320,33.1,378,65,56.3,41.3,151,70.9,48.1,295,14,4.7,9,0.53,9.0,0,0,,0.00,0.00,,,,306,534,57.3,10310,8282,29,29,100.0,136,137,99.3,141,363,38.8,0,7,0,0,1,312,217,66,0,0,0,0,0,5,3,0.18,3,0.18,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,2,17.0,578,515,576,2,0,0,578,1,1,100.0,0,0.0,267,1718,1174,0,0,0,1,0,175,0,90000,4680000
Kieffer Moore,FW,Bournemouth,29,27,12,1279.0,14.2,4,0,4,4,0,0,1,0,4.4,4.4,0.3,4.7,0.28,0.00,0.28,0.28,0.31,0.02,0.31,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,8,34.8,1.62,0.56,0.17,0.50,11.2,212,360,58.9,2944,495,119,193,61.7,62,95,65.3,11,20,55.0,5,16,6,0,23,337,23,1,0,1,7,0,0,0,18,1.26,18,1.26,14,0,1,0,3,0,2,0.14,2,0,0,0,0,0,14,11,2,9,3,5,16,31.3,11,12,5,7,1,15,26,0,14.2,522,36,59,286,178,49,522,13,2,15.4,7,53.8,252,940,302,10,8,2,42,31,396,56,15000,780000
Kieran Tierney,DF,Arsenal,25,27,6,795.0,8.8,0,1,1,0,0,0,0,0,0.3,0.3,0.3,0.7,0.00,0.11,0.11,0.00,0.04,0.04,0.04,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,28.6,0.79,0.23,0.00,0.00,23.1,362,486,74.5,6636,2048,152,172,88.4,170,215,79.1,35,69,50.7,4,35,9,1,36,415,67,11,1,1,24,56,0,4,12,1.36,12,1.36,10,0,1,1,0,0,4,0.45,4,0,0,0,0,0,20,11,9,9,2,12,16,75.0,4,8,2,6,11,31,25,0,8.8,579,23,153,244,183,15,579,12,3,25.0,3,25.0,316,1802,837,25,12,3,7,0,338,31,110000,5720000
Kieran Trippier,DF,Newcastle Utd,31,38,38,3341.0,37.1,1,7,8,1,0,0,5,0,0.9,0.9,12.4,13.3,0.03,0.19,0.22,0.03,0.02,0.33,0.02,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,28.6,0.38,0.11,0.07,0.25,27.1,1995,2788,71.6,38118,16809,877,992,88.4,745,980,76.0,333,674,49.4,110,182,97,26,260,2061,714,180,16,16,393,318,216,13,178,4.79,178,4.79,79,94,1,1,2,1,10,0.27,6,4,0,0,0,0,71,49,36,27,8,46,90,51.1,44,45,15,30,43,114,84,2,37.1,3102,124,774,1282,1066,26,3102,35,19,54.3,12,34.3,1300,4599,2393,45,46,1,27,9,1593,151,100000,5200000
Kiernan Dewsbury-Hall,MF,Leicester City,23,31,28,2306.0,25.6,2,2,4,2,0,0,5,1,2.4,2.4,3.3,5.6,0.08,0.08,0.16,0.08,0.09,0.13,0.09,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,6,23.1,1.01,0.23,0.08,0.33,21.3,872,1154,75.6,14495,3746,448,526,85.2,311,389,79.9,84,161,52.2,39,111,23,4,132,1120,24,9,9,20,46,3,7,10,78,3.04,78,3.04,61,0,8,2,5,2,9,0.35,6,0,1,0,1,1,53,29,14,34,5,19,47,40.4,28,55,13,42,28,81,21,0,25.6,1490,48,279,796,443,50,1490,76,42,55.3,26,34.2,903,5218,2559,68,36,16,73,32,1038,91,20000,1040000
Kobbie Mainoo,MF,Manchester Utd,17,1,0,11.0,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,7,8,87.5,83,31,5,6,83.3,2,2,100.0,0,0,,0,1,1,0,1,8,0,0,0,0,0,0,0,0,2,16.36,2,16.36,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0.1,11,0,2,4,5,3,11,1,0,0.0,1,100.0,5,64,48,2,0,0,0,0,6,1,0.0,0.0
Kostas Tsimikas,DF,Liverpool,26,20,9,771.0,8.6,0,4,4,0,0,0,3,0,0.3,0.3,1.5,1.9,0.00,0.47,0.47,0.00,0.04,0.18,0.04,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,28.6,0.82,0.23,0.00,0.00,15.5,474,618,76.7,8379,2366,223,255,87.5,185,225,82.2,56,111,50.5,18,20,7,4,26,470,146,23,1,2,85,87,36,2,27,3.14,27,3.14,12,13,0,2,0,0,4,0.47,3,1,0,0,0,0,14,9,10,2,2,10,16,62.5,6,8,1,7,12,26,15,0,8.6,713,23,170,281,268,22,713,15,4,26.7,8,53.3,355,1833,874,23,9,5,13,7,409,77,50000,2600000
Kristoffer Ajer,DF,Brentford,24,9,9,763.0,8.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.12,0.00,0.00,,6.0,259,345,75.1,4480,1887,131,159,82.4,102,128,79.7,23,40,57.5,1,20,3,1,31,293,51,7,0,4,6,44,0,1,4,0.47,4,0.47,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,11,8,5,4,2,9,16,56.3,7,6,5,1,7,18,22,0,8.5,412,45,184,167,64,9,412,9,3,33.3,4,44.4,213,1123,613,10,5,0,3,8,231,12,35000,1820000
Kurt Zouma,DF,West Ham,27,25,24,1989.0,22.1,2,0,2,2,0,0,0,0,2.2,2.2,0.1,2.3,0.09,0.00,0.09,0.09,0.10,0.00,0.10,0.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,5,26.3,0.86,0.23,0.11,0.40,10.1,701,831,84.4,13480,4437,247,271,91.1,363,407,89.2,79,129,61.2,1,19,2,0,31,801,28,14,0,14,0,3,0,2,9,0.41,9,0.41,7,1,0,1,0,0,2,0.09,1,0,0,1,0,0,9,4,4,5,0,5,8,62.5,3,17,14,3,30,39,120,1,22.1,1049,230,654,363,35,29,1049,5,2,40.0,3,60.0,523,2150,1018,3,1,0,5,2,621,1,125000,6500000
Kyle Walker,DF,Manchester City,32,27,22,1958.0,21.8,0,0,0,0,0,0,3,0,0.4,0.4,0.2,0.7,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,20.0,0.23,0.05,0.00,0.00,24.8,1661,1892,87.8,29177,8283,744,795,93.6,753,826,91.2,144,216,66.7,6,189,10,4,162,1732,158,25,4,21,28,133,0,2,25,1.15,25,1.15,22,2,0,0,0,1,3,0.14,3,0,0,0,0,0,13,9,8,5,0,4,24,16.7,20,12,2,10,18,31,22,0,21.8,1996,57,438,1198,370,15,1996,19,13,68.4,4,21.1,1189,5455,2900,50,40,2,14,6,1542,75,160000,8320000
Kyle Walker-Peters,DF,Southampton,25,31,30,2650.0,29.4,1,0,1,1,0,0,4,0,1.0,1.0,1.4,2.5,0.03,0.00,0.03,0.03,0.03,0.05,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,5,38.5,0.44,0.17,0.08,0.20,18.1,1019,1324,77.0,14866,5809,607,673,90.2,332,440,75.5,48,111,43.2,15,71,28,9,97,1046,274,16,1,1,50,255,3,4,53,1.80,53,1.80,33,4,8,3,4,1,3,0.10,1,1,0,0,0,1,61,32,34,24,3,22,43,51.2,21,47,8,39,27,88,52,0,29.4,1692,90,469,731,520,50,1692,104,50,48.1,39,37.5,877,5862,3236,102,76,19,39,43,917,114,20000,1040000
