Player,Pos,Squad,Age,MP,Starts,Min,90s_x,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,Gls/90,Ast/90,G+A/90,G-PK/90,xG/90,xAG/90,npxG/90,npxG+xAG/90,Gls Against 90,SoTA,Saves,Save%,CS,CS%,PSxG,PSxG/SoT,GK Cmp 40y,GK 40y Att,GK Cmp 40y%,Pass Att (GK),Thr Att (GK),Launch%,AvgLen_Pass (GK),GoalKick Att,GoalKick Launch%,AvgLen_GoalKick,Opp Crosses,Crosses Stp,Crosses Stp%,#OPA,#OPA/90,AvgDist,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp_tot,Att_tot,Cmp%_tot,TotDist_Passed,PrgDist_Passed,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,KP,1/3,PPA,CrsPA,PrgP,Live_Passes,Dead,FK,TB,Sw,Crs,TI,CK,Off,SCA,SCA90,SCA,SCA90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Tkl,TklW,Def 3rd Tackles,Mid 3rd Tackles,Att 3rd Tackles,Tkl_Challenge,Att_Challenge,Tkl%_Challenge,Lost_Challenge,Blocks,Sh_block,Pass_block,Int,Tkl+Int,Clr,Err,90s_y,Touches,Def Pen Touches,Def 3rd Touches,Mid 3rd Touches,Att 3rd Touches,Att Pen Touches,Live_Touches,Att_takeon,Succ_takeon,Succ%_takeon,Tkld_takeon,Tkld%_takeon,Carries,TotDist_Carried,PrgDist_Carried,PrgC,1/3_carries,CPA,Mis,Dis,Rec,PrgR,Weekly Wages,Annual Wages
Pedro Neto,"FW,MF",Wolves,19,29,9,939.0,10.4,3,3,6,3,0,0,3,0,2.2,2.2,2.6,4.8,0.29,0.29,0.58,0.29,0.21,0.25,0.21,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,6,35.3,1.63,0.58,0.18,0.50,16.9,303,400,75.8,4375,773,168,198,84.8,86,111,77.5,20,36,55.6,14,9,7,4,23,365,34,8,0,4,48,2,13,1,34,3.26,34,3.26,20,5,7,0,2,0,5,0.48,4,1,0,0,0,0,9,4,3,6,0,4,15,26.7,11,2,0,2,6,15,4,0,10.4,548,3,55,247,261,40,548,61,32,52.5,29,47.5,355,3078,1512,53,40,20,31,18,380,101,25000,1300000
Pepe Reina,GK,Aston Villa,36,12,12,1080.0,12.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.67,53,32,66.0,2,16.7,14.7,0.22,95,202,47.0,302,51,48.3,37.2,94,59.6,42.6,168,8,4.8,14,1.17,16.1,0,0,,0.00,0.00,,,,281,399,70.4,9063,7064,36,36,100.0,112,115,97.4,132,244,54.1,1,4,0,0,0,253,143,49,0,3,0,0,0,3,2,0.17,2,0.17,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,9,1,12.0,433,370,426,7,0,0,433,0,0,,0,,195,1258,757,0,0,0,1,0,166,0,91923,4780000
Phil Bardsley,DF,Burnley,34,21,21,1890.0,21.0,0,1,1,0,0,0,6,0,0.3,0.3,1.4,1.7,0.00,0.05,0.05,0.00,0.02,0.07,0.02,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4,36.4,0.52,0.19,0.00,0.00,25.4,604,921,65.6,10172,4819,303,354,85.6,224,330,67.9,60,180,33.3,10,71,18,5,70,673,240,18,3,7,33,222,0,8,22,1.05,22,1.05,14,4,0,1,0,3,2,0.10,0,1,0,0,0,1,49,36,16,24,9,24,37,64.9,13,24,11,13,30,79,73,0,21.0,1154,99,328,618,213,11,1154,7,4,57.1,3,42.9,401,1877,942,23,20,1,13,3,485,27,25000,1300000
Phil Foden,"FW,MF",Manchester City,19,23,9,901.0,10.0,5,2,7,5,0,0,0,0,3.3,3.3,1.2,4.5,0.50,0.20,0.70,0.50,0.33,0.12,0.33,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,14,41.2,3.40,1.40,0.15,0.36,16.8,446,528,84.5,6109,1111,273,298,91.6,108,133,81.2,27,40,67.5,18,24,11,2,49,511,16,4,4,8,29,4,8,1,57,5.69,57,5.69,46,2,4,2,1,2,11,1.10,11,0,0,0,0,0,14,10,4,6,4,6,19,31.6,13,5,0,5,6,20,2,0,10.0,628,2,51,242,346,60,628,30,25,83.3,5,16.7,454,2198,1157,36,29,13,19,15,524,102,11923,620000
Phil Jagielka,DF,Sheffield Utd,36,6,2,244.0,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,61,80,76.3,1138,398,26,31,83.9,28,35,80.0,7,11,63.6,0,2,1,1,4,76,4,0,0,0,1,4,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5,4,3,2,0,1,3,33.3,2,5,5,0,4,9,19,0,2.7,118,26,78,37,3,1,118,0,0,,0,,29,119,22,0,0,0,0,0,43,0,50000,2600000
Phil Jones,DF,Manchester Utd,27,2,2,135.0,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,50.0,1.33,0.67,0.00,0.00,10.5,82,99,82.8,1324,458,40,46,87.0,38,44,86.4,4,7,57.1,0,6,0,0,7,97,2,1,0,0,1,1,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,1,1,0,1,1,100.0,0,2,0,2,2,4,9,1,1.5,122,9,57,56,10,3,122,1,1,100.0,0,0.0,53,331,222,2,1,0,2,0,66,1,75000,3900000
Philip Billing,MF,Bournemouth,23,34,29,2530.0,28.1,1,1,2,1,0,0,8,0,2.0,2.0,1.7,3.6,0.04,0.04,0.07,0.04,0.07,0.06,0.07,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,8,24.2,1.17,0.28,0.03,0.13,20.7,879,1216,72.3,14318,3856,452,594,76.1,317,397,79.8,79,139,56.8,15,70,18,1,100,1149,62,19,1,10,14,43,0,5,50,1.78,50,1.78,38,3,3,3,2,1,3,0.11,3,0,0,0,0,0,72,46,30,37,5,17,65,26.2,48,59,16,43,66,138,97,1,28.1,1673,131,462,839,395,50,1673,35,22,62.9,13,37.1,873,4050,1646,29,30,4,51,28,905,59,15000,780000
Pierre Højbjerg,MF,Southampton,23,33,30,2752.0,30.6,0,1,1,0,0,0,5,0,3.2,3.2,1.8,5.0,0.00,0.03,0.03,0.00,0.11,0.06,0.11,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,11,23.9,1.50,0.36,0.00,0.00,22.0,1446,1870,77.3,25247,7081,647,764,84.7,621,787,78.9,141,235,60.0,30,159,27,7,219,1796,71,48,4,24,27,17,1,3,83,2.71,83,2.71,65,1,4,4,6,3,8,0.26,5,0,1,0,2,0,80,49,34,38,8,39,91,42.9,52,44,5,39,46,126,54,2,30.6,2248,83,412,1446,426,39,2248,52,40,76.9,12,23.1,1134,5822,2633,33,42,6,64,26,1340,55,50000,2600000
Pierre-Emerick Aubameyang,FW,Arsenal,30,36,35,3136.0,34.8,22,3,25,20,2,2,3,1,14.7,13.2,3.3,16.5,0.63,0.09,0.72,0.57,0.42,0.09,0.38,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,40,44.0,2.61,1.15,0.22,0.50,15.5,614,912,67.3,8262,2061,373,461,80.9,169,277,61.0,25,54,46.3,26,25,47,16,81,881,28,0,7,1,89,3,1,3,69,1.98,69,1.98,48,0,6,7,6,2,12,0.34,8,0,0,2,1,1,31,19,10,12,9,12,51,23.5,39,39,1,38,14,45,16,0,34.8,1233,26,143,436,667,150,1231,38,17,44.7,21,55.3,727,4964,2702,98,47,38,58,31,928,288,180000,9360000
Raheem Sterling,FW,Manchester City,24,33,30,2651.0,29.5,20,1,21,20,0,2,5,0,18.2,16.4,6.2,22.7,0.68,0.03,0.71,0.68,0.62,0.21,0.56,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,36,37.1,3.29,1.22,0.21,0.56,14.0,984,1231,79.9,11590,2334,685,760,90.1,208,278,74.8,18,34,52.9,48,29,49,4,100,1210,19,1,10,2,48,13,1,2,125,4.24,125,4.24,91,1,10,11,11,1,12,0.41,6,0,0,3,3,0,27,15,8,10,9,6,28,21.4,22,16,2,14,15,42,4,0,29.5,1608,11,85,509,1030,271,1606,107,56,52.3,51,47.7,1216,7347,3969,151,69,91,67,60,1319,429,150000,7800000
Ralf Fährmann,GK,Norwich City,30,1,1,21.0,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.29,2,1,100.0,,,1.2,0.08,,2,,7,2,28.6,22.7,3,0.0,15.7,5,1,20.0,,,11.3,0,0,,0.00,0.00,,,,7,10,70.0,94,38,6,6,100.0,1,2,50.0,0,2,0.0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.2,12,12,12,0,0,0,12,0,0,,0,,5,19,15,0,0,0,0,0,4,0,49423,2570000
Ravel Morrison,MF,Sheffield Utd,26,1,0,13.0,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.34,0.00,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,6.92,0.00,0.00,,12.9,5,6,83.3,46,25,4,4,100.0,0,0,,0,0,,0,2,0,0,1,6,0,0,0,0,0,0,0,0,1,6.92,1,6.92,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.1,7,0,0,4,3,1,7,0,0,,0,,5,27,13,1,0,0,0,1,6,0,25000,1300000
Raúl Jiménez,FW,Wolves,28,38,37,3236.0,36.0,17,6,23,13,4,4,3,0,16.6,13.4,7.0,20.4,0.47,0.17,0.64,0.36,0.46,0.19,0.37,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,39,34.2,3.17,1.08,0.11,0.33,15.4,730,1031,70.8,10233,2468,420,515,81.6,169,234,72.2,67,109,61.5,48,67,25,3,102,1010,19,4,4,23,28,10,0,2,97,2.70,97,2.70,64,1,13,9,7,3,13,0.36,8,0,2,1,2,0,20,12,6,10,4,3,31,9.7,28,26,0,26,16,36,34,1,36.0,1476,38,125,741,630,192,1472,99,62,62.6,37,37.4,797,4867,2245,89,54,42,110,67,1153,223,41154,2140000
Reece James,DF,Chelsea,19,24,16,1515.0,16.8,0,2,2,0,0,0,1,0,0.8,0.8,2.7,3.5,0.00,0.12,0.12,0.00,0.04,0.16,0.04,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,3,16.7,1.07,0.18,0.00,0.00,20.7,1043,1284,81.2,16237,4525,557,616,90.4,381,459,83.0,69,129,53.5,24,54,26,16,98,1095,186,21,0,8,109,156,9,3,57,3.39,57,3.39,40,6,2,4,5,0,5,0.30,5,0,0,0,0,0,36,23,18,14,4,11,29,37.9,18,19,8,11,22,58,28,0,16.8,1480,41,336,696,463,18,1480,42,30,71.4,12,28.6,926,4331,2040,43,34,3,17,22,990,115,5000,260000
Reiss Nelson,FW,Arsenal,19,17,7,631.0,7.0,1,0,1,1,0,0,1,0,0.9,0.9,0.4,1.3,0.14,0.00,0.14,0.14,0.13,0.06,0.13,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4,36.4,1.57,0.57,0.09,0.25,17.4,186,232,80.2,2759,727,107,118,90.7,55,65,84.6,14,24,58.3,9,9,8,1,20,214,18,3,0,1,24,1,14,0,20,2.85,20,2.85,11,4,2,3,0,0,1,0.14,0,0,0,1,0,0,11,8,5,4,2,7,17,41.2,10,13,2,11,3,14,3,0,7.0,318,4,44,135,149,26,318,32,17,53.1,15,46.9,210,1479,739,30,16,10,15,13,234,58,40000,2080000
Ricardo Pereira,DF,Leicester City,25,28,28,2520.0,28.0,3,2,5,3,0,0,1,0,1.2,1.2,3.8,4.9,0.11,0.07,0.18,0.11,0.04,0.13,0.04,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,5,27.8,0.64,0.18,0.17,0.60,18.4,1533,1948,78.7,23216,8673,829,936,88.6,587,733,80.1,79,154,51.3,27,100,34,7,177,1620,323,12,4,3,60,311,0,5,74,2.64,74,2.64,57,3,10,1,3,0,7,0.25,6,0,0,1,0,0,119,68,65,36,18,53,106,50.0,53,38,6,32,49,168,86,0,28.0,2401,102,595,1125,701,56,2401,101,60,59.4,41,40.6,1338,6824,4433,116,94,20,44,31,1471,138,70000,3640000
Richairo Živković,FW,Sheffield Utd,22,5,0,112.0,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.00,0.00,0.00,0.00,0.06,0.08,0.06,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.80,0.00,0.00,,11.6,17,19,89.5,215,19,11,12,91.7,5,6,83.3,0,0,,2,0,1,1,1,16,3,0,0,0,1,0,0,0,3,2.41,3,2.41,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2,2,0,2,0,1,2,50.0,1,1,0,1,0,2,0,0,1.2,28,0,0,13,16,2,28,3,0,0.0,3,100.0,18,90,48,1,2,0,1,3,20,8,37692,1960000
Richarlison,"FW,MF",Everton,22,36,36,3070.0,34.1,13,3,16,13,0,0,8,0,9.1,9.1,6.7,15.7,0.38,0.09,0.47,0.38,0.27,0.20,0.27,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,32,35.6,2.64,0.94,0.14,0.41,14.8,533,853,62.5,7523,1907,285,388,73.5,172,250,68.8,24,56,42.9,34,31,30,3,93,830,19,1,6,1,56,5,2,4,93,2.73,93,2.73,53,0,9,11,18,2,9,0.26,5,0,1,1,2,0,70,47,28,28,14,27,56,48.2,29,34,4,30,12,82,42,0,34.1,1344,49,170,522,685,173,1344,111,61,55.0,50,45.0,855,5801,2545,95,68,44,92,74,938,222,90000,4680000
Riyad Mahrez,"FW,MF",Manchester City,28,33,21,1944.0,21.6,11,9,20,10,1,1,0,0,7.8,7.0,10.0,17.0,0.51,0.42,0.93,0.46,0.36,0.46,0.33,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,30,41.1,3.38,1.39,0.14,0.33,17.0,1015,1200,84.6,16034,3623,546,589,92.7,314,377,83.3,102,139,73.4,60,43,73,4,120,1118,77,12,11,16,89,10,55,5,148,6.86,148,6.86,92,16,24,4,10,2,30,1.39,15,2,6,1,5,1,28,14,11,9,8,11,38,28.9,27,31,1,30,18,46,8,2,21.6,1479,20,119,518,860,132,1478,89,52,58.4,37,41.6,1113,6947,3413,118,75,58,46,33,1161,246,200000,10400000
Rob Holding,DF,Arsenal,23,8,6,581.0,6.5,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.31,0.00,0.00,,6.3,307,354,86.7,6164,2025,95,104,91.3,174,185,94.1,37,60,61.7,0,13,2,0,16,343,9,8,0,6,0,1,0,2,2,0.31,2,0.31,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4,2,3,1,0,1,3,33.3,2,10,6,4,5,9,45,1,6.5,440,73,242,189,10,6,440,4,2,50.0,2,50.0,292,1320,707,3,2,0,4,2,310,1,25000,1300000
Robbie Brady,MF,Burnley,27,17,5,454.0,5.0,1,2,3,1,0,0,1,0,1.1,1.1,0.4,1.5,0.20,0.40,0.59,0.20,0.22,0.07,0.22,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1,8.3,2.38,0.20,0.08,1.00,15.8,100,169,59.2,1378,527,60,77,77.9,31,54,57.4,3,15,20.0,8,8,6,0,20,159,9,3,2,0,14,3,3,1,15,2.97,15,2.97,12,1,0,1,1,0,3,0.59,3,0,0,0,0,0,11,9,5,4,2,3,10,30.0,7,10,2,8,5,16,8,0,5.0,245,13,36,99,112,15,245,10,6,60.0,4,40.0,123,580,276,5,10,0,11,11,139,23,35000,1820000
Robert Snodgrass,"MF,FW",West Ham,31,24,17,1509.0,16.8,5,5,10,5,0,0,4,0,2.5,2.5,3.2,5.7,0.30,0.30,0.60,0.30,0.15,0.19,0.15,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,10,47.6,1.25,0.60,0.24,0.50,16.8,433,646,67.0,7212,2456,239,288,83.0,136,192,70.8,52,120,43.3,33,30,9,2,57,537,105,31,3,8,136,1,73,4,55,3.28,55,3.28,18,26,4,1,6,0,8,0.48,4,4,0,0,0,0,29,16,17,10,2,13,44,29.5,31,12,1,11,4,33,11,0,16.8,802,15,124,306,383,47,802,36,19,52.8,17,47.2,407,2713,1084,44,23,20,16,25,494,117,40000,2080000
Roberto,GK,West Ham,33,8,7,687.0,7.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.23,51,35,68.6,0,0.0,17.9,0.34,46,158,29.1,188,26,64.4,44.6,41,90.2,58.8,101,0,0.0,10,1.31,15.0,0,0,,0.00,0.00,,,,112,230,48.7,4057,3573,17,17,100.0,40,40,100.0,55,172,32.0,0,3,0,0,0,154,75,34,0,0,0,0,0,1,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,2,7.6,258,229,257,1,0,0,258,0,0,,0,,117,768,619,0,0,0,1,0,78,0,30000,1560000
Roberto Firmino,FW,Liverpool,27,38,34,2988.0,33.2,9,8,17,9,0,0,0,0,14.0,14.0,6.5,20.5,0.27,0.24,0.51,0.27,0.42,0.20,0.42,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,38,38.4,2.98,1.14,0.09,0.24,13.7,941,1189,79.1,12229,3146,568,680,83.5,245,293,83.6,39,47,83.0,52,74,31,1,111,1154,31,3,8,1,9,15,0,4,114,3.43,114,3.43,90,0,12,7,2,3,20,0.60,16,0,2,1,0,1,37,19,8,14,15,10,43,23.3,33,34,3,31,7,44,11,1,33.2,1558,16,103,697,775,211,1558,90,52,57.8,38,42.2,1082,5483,2646,90,62,35,92,39,1203,218,180000,9360000
Roberto Pereyra,"FW,MF",Watford,28,28,17,1648.0,18.3,3,0,3,2,1,1,4,0,3.1,2.3,1.5,3.8,0.16,0.00,0.16,0.11,0.17,0.08,0.13,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,8,40.0,1.09,0.44,0.10,0.25,19.1,540,662,81.6,7482,1632,330,378,87.3,160,186,86.0,24,51,47.1,20,33,12,4,48,615,45,7,0,4,32,15,21,2,45,2.46,45,2.46,28,6,4,1,6,0,1,0.05,0,0,0,0,1,0,20,8,11,7,2,9,28,32.1,19,21,0,21,14,34,12,1,18.3,880,15,132,394,372,52,879,53,20,37.7,33,62.3,585,3601,1667,50,32,14,47,27,601,102,45000,2340000
Rodri,MF,Manchester City,23,35,29,2486.0,27.6,3,2,5,3,0,0,8,0,0.9,0.9,2.6,3.5,0.11,0.07,0.18,0.11,0.03,0.09,0.03,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,9,37.5,0.87,0.33,0.13,0.33,20.1,2400,2590,92.7,42557,10967,1051,1097,95.8,1032,1086,95.0,263,312,84.3,34,223,19,2,232,2562,27,25,2,23,8,2,0,1,75,2.72,75,2.72,65,0,3,3,3,1,4,0.14,3,0,0,1,0,0,50,30,17,25,8,23,63,36.5,40,19,5,14,26,76,35,0,27.6,2809,82,518,1848,471,28,2809,33,30,90.9,3,9.1,2085,9707,5115,41,71,1,22,28,2212,21,121154,6300000
Romain Saïss,DF,Wolves,29,33,31,2705.0,30.1,2,1,3,2,0,0,12,1,3.4,3.4,1.3,4.8,0.07,0.03,0.10,0.07,0.11,0.04,0.11,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,8,33.3,0.80,0.27,0.08,0.25,13.1,1285,1649,77.9,25611,9820,439,505,86.9,655,774,84.6,171,313,54.6,12,113,6,1,132,1602,43,35,1,24,9,8,0,4,30,1.00,30,1.00,24,1,1,3,0,1,2,0.07,1,0,0,1,0,0,55,38,37,15,3,32,46,69.6,14,31,16,15,55,110,127,3,30.1,1996,162,859,1056,88,28,1996,10,7,70.0,3,30.0,926,3842,2349,10,8,2,13,5,1192,9,21923,1140000
Ross Barkley,MF,Chelsea,25,21,13,1103.0,12.3,1,4,5,1,0,0,0,0,2.7,2.7,2.3,5.1,0.08,0.33,0.41,0.08,0.22,0.19,0.22,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,12,30.0,3.26,0.98,0.03,0.08,22.4,555,635,87.4,9250,1867,280,310,90.3,182,194,93.8,68,79,86.1,24,53,18,2,64,619,14,8,6,9,12,3,3,2,52,4.24,52,4.24,35,1,6,5,3,2,6,0.49,5,0,0,1,0,0,16,9,6,6,4,5,18,27.8,13,7,2,5,7,23,7,0,12.3,772,11,82,400,298,31,772,40,27,67.5,13,32.5,520,3158,1519,46,24,11,25,34,610,63,100000,5200000
Ruben Loftus-Cheek,"MF,FW",Chelsea,23,7,2,208.0,2.3,0,1,1,0,0,0,0,0,0.5,0.5,0.4,0.9,0.00,0.43,0.43,0.00,0.21,0.18,0.21,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,1.73,0.00,0.00,,9.6,119,133,89.5,1746,333,74,82,90.2,34,37,91.9,7,8,87.5,1,9,3,0,15,129,4,3,1,2,1,0,1,0,5,2.16,5,2.16,5,0,0,0,0,0,1,0.43,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,1,1,0,2,2,2,0,2.3,150,5,17,81,52,11,150,4,4,100.0,0,0.0,94,491,253,4,8,1,2,4,120,11,35000,1820000
Rui Patrício,GK,Wolves,31,38,38,3420.0,38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.05,129,88,69.8,13,34.2,35.5,0.26,250,528,47.3,578,127,53.1,39.0,283,78.1,48.7,530,20,3.8,11,0.29,11.7,0,0,,0.00,0.00,,,,567,864,65.6,20538,16472,41,43,95.3,191,192,99.5,334,623,53.6,0,4,0,0,0,503,358,75,0,3,0,0,0,3,4,0.11,4,0.11,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,2,0,2,2,2,5,2,38.0,909,846,908,1,0,0,909,0,0,,0,,376,2655,1695,0,0,0,0,0,234,1,100000,5200000
Ryan Bennett,DF,Leicester City,29,5,3,331.0,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.15,0.00,0.00,,10.8,182,245,74.3,3384,1337,71,78,91.0,83,104,79.8,20,51,39.2,2,17,2,1,17,232,13,0,0,2,4,13,0,0,8,1.19,8,1.19,6,2,0,0,0,0,1,0.15,0,1,0,0,0,0,4,2,4,0,0,2,6,33.3,4,14,8,6,9,13,29,0,6.7,316,49,160,129,28,7,316,0,0,,0,,109,400,230,3,3,0,2,1,157,0,20000,1040000
