Player,Pos,Squad,Age,MP,Starts,Min,90s_x,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,Gls/90,Ast/90,G+A/90,G-PK/90,xG/90,xAG/90,npxG/90,npxG+xAG/90,Gls Against 90,SoTA,Saves,Save%,CS,CS%,PSxG,PSxG/SoT,GK Cmp 40y,GK 40y Att,GK Cmp 40y%,Pass Att (GK),Thr Att (GK),Launch%,AvgLen_Pass (GK),GoalKick Att,GoalKick Launch%,AvgLen_GoalKick,Opp Crosses,Crosses Stp,Crosses Stp%,#OPA,#OPA/90,AvgDist,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp_tot,Att_tot,Cmp%_tot,TotDist_Passed,PrgDist_Passed,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,KP,1/3,PPA,CrsPA,PrgP,Live_Passes,Dead,FK,TB,Sw,Crs,TI,CK,Off,SCA,SCA90,SCA,SCA90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Tkl,TklW,Def 3rd Tackles,Mid 3rd Tackles,Att 3rd Tackles,Tkl_Challenge,Att_Challenge,Tkl%_Challenge,Lost_Challenge,Blocks,Sh_block,Pass_block,Int,Tkl+Int,Clr,Err,90s_y,Touches,Def Pen Touches,Def 3rd Touches,Mid 3rd Touches,Att 3rd Touches,Att Pen Touches,Live_Touches,Att_takeon,Succ_takeon,Succ%_takeon,Tkld_takeon,Tkld%_takeon,Carries,TotDist_Carried,PrgDist_Carried,PrgC,1/3_carries,CPA,Mis,Dis,Rec,PrgR,Weekly Wages,Annual Wages
John Egan,DF,Sheffield Utd,27,31,30,2629.0,29.2,0,1,1,0,0,0,7,1,0.8,0.8,0.6,1.4,0.00,0.03,0.03,0.00,0.03,0.02,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3,21.4,0.48,0.10,0.00,0.00,11.9,923,1135,81.3,18683,6732,300,345,87.0,499,557,89.6,116,208,55.8,3,67,3,1,60,1109,22,18,0,6,4,4,0,4,16,0.55,16,0.55,15,0,0,0,0,1,1,0.03,1,0,0,0,0,0,41,21,29,12,0,22,39,56.4,17,43,31,12,41,82,131,0,29.2,1435,207,741,656,50,25,1435,0,0,,0,,732,4302,2399,11,9,1,5,1,789,2,7500,390000
John Fleck,MF,Sheffield Utd,28,31,29,2575.0,28.6,0,2,2,0,0,0,4,0,0.6,0.6,2.9,3.5,0.00,0.07,0.07,0.00,0.02,0.10,0.02,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,5,29.4,0.59,0.17,0.00,0.00,24.6,971,1245,78.0,14229,4533,540,593,91.1,296,364,81.3,70,172,40.7,33,110,22,5,151,1122,119,31,2,5,96,6,61,4,72,2.52,72,2.52,51,15,2,2,2,0,3,0.10,2,1,0,0,0,0,51,33,28,18,5,26,83,31.3,57,26,4,22,28,79,12,1,28.6,1476,36,248,744,502,25,1476,54,30,55.6,24,44.4,768,4026,2160,54,48,5,30,24,933,62,8077,420000
John Lundstram,MF,Sheffield Utd,26,28,23,2032.0,22.6,0,2,2,0,0,1,8,1,1.9,1.1,1.3,2.4,0.00,0.09,0.09,0.00,0.08,0.06,0.05,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,4,21.1,0.84,0.18,0.00,0.00,23.8,859,1082,79.4,13623,3077,417,454,91.9,295,352,83.8,79,168,47.0,20,64,14,2,78,1002,76,15,1,15,71,8,25,4,50,2.21,50,2.21,41,5,1,1,2,0,5,0.22,4,1,0,0,0,0,25,16,12,11,2,13,47,27.7,34,26,8,18,14,39,29,1,22.6,1270,41,246,612,426,23,1269,24,15,62.5,9,37.5,699,3785,1536,35,31,2,29,19,874,73,4038,210000
John McGinn,MF,Aston Villa,25,37,37,3330.0,37.0,3,5,8,3,0,0,12,0,2.5,2.5,3.6,6.1,0.08,0.14,0.22,0.08,0.07,0.10,0.07,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,11,24.4,1.22,0.30,0.07,0.27,23.7,1102,1439,76.6,21328,7785,445,520,85.6,441,532,82.9,173,278,62.2,42,199,36,6,221,1351,73,34,6,26,52,5,13,15,120,3.24,120,3.24,98,4,8,2,7,1,15,0.41,10,1,2,1,1,0,61,37,23,31,7,27,84,32.1,57,38,6,32,43,104,23,2,37.0,1785,65,313,1036,468,49,1785,77,52,67.5,25,32.5,996,4751,2324,33,36,7,67,35,1187,79,25000,1300000
John Ruddy,GK,Wolves,33,2,1,91.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,4,3,75.0,0,0.0,0.9,0.22,1,6,16.7,19,10,26.3,33.2,5,20.0,31.0,19,3,15.8,0,0.00,8.7,0,0,,0.00,0.00,,,,19,24,79.2,498,342,2,2,100.0,10,10,100.0,7,12,58.3,0,0,0,0,0,16,8,3,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1.0,24,20,24,0,0,0,24,0,0,,0,,13,98,65,0,0,0,0,0,4,0,32500,1690000
John Stones,DF,Manchester City,26,22,22,1933.0,21.5,4,0,4,4,0,0,0,1,1.8,1.8,0.1,1.8,0.19,0.00,0.19,0.19,0.08,0.00,0.08,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,5,33.3,0.70,0.23,0.27,0.80,13.9,1620,1737,93.3,27840,8403,682,711,95.9,807,843,95.7,96,133,72.2,2,115,4,0,101,1717,20,11,0,10,1,9,0,0,18,0.84,18,0.84,15,0,1,1,1,0,2,0.09,2,0,0,0,0,0,21,10,13,5,3,9,14,64.3,5,23,15,8,18,39,56,1,21.5,1886,137,677,1099,119,17,1886,11,10,90.9,1,9.1,1370,8437,4920,38,40,0,4,2,1520,3,100000,5200000
Jonjo Shelvey,MF,Newcastle Utd,28,30,29,2617.0,29.1,1,3,4,1,0,0,7,0,2.5,2.5,3.0,5.5,0.03,0.10,0.14,0.03,0.09,0.10,0.09,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,9,21.4,1.44,0.31,0.02,0.11,24.3,1092,1499,72.8,23397,7464,389,457,85.1,450,552,81.5,227,416,54.6,37,143,21,4,132,1345,150,88,1,48,94,0,48,4,72,2.48,72,2.48,39,25,1,6,1,0,8,0.28,4,4,0,0,0,0,39,14,18,19,2,10,37,27.0,27,26,14,12,36,75,42,0,29.1,1728,78,469,995,284,22,1728,26,20,76.9,6,23.1,932,4464,1918,20,22,0,19,5,1087,24,70000,3640000
Jonjoe Kenny,DF,Everton,23,4,1,79.0,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,47,59,79.7,696,180,27,28,96.4,16,22,72.7,3,4,75.0,0,2,1,1,1,46,13,2,0,0,6,11,0,0,1,1.15,1,1.15,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,1,0,1,2,2,100.0,0,0,0,0,1,3,3,0,0.9,69,3,14,25,31,4,69,0,0,,0,,27,115,58,2,2,0,3,0,42,7,15000,780000
Jonny Castro,"MF,DF",Wolves,26,7,7,495.0,5.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.18,0.00,0.00,,15.2,185,243,76.1,2425,803,123,141,87.2,49,64,76.6,6,17,35.3,2,6,0,0,16,187,56,4,0,1,9,52,0,0,5,0.91,5,0.91,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,11,5,6,4,1,6,13,46.2,7,9,3,6,9,20,7,0,5.5,299,14,85,135,80,6,299,8,3,37.5,5,62.5,128,725,400,13,6,2,9,7,167,18,36673,1907000
Jonny Evans,DF,Leicester City,32,28,28,2473.0,27.5,2,2,4,2,0,0,7,0,1.7,1.7,0.4,2.1,0.07,0.07,0.15,0.07,0.06,0.02,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,37.5,0.29,0.11,0.25,0.67,7.8,1592,1854,85.9,30956,11270,492,549,89.6,929,1004,92.5,155,265,58.5,10,90,2,0,96,1814,38,36,1,4,0,2,0,2,19,0.69,19,0.69,19,0,0,0,0,0,4,0.15,4,0,0,0,0,0,25,12,22,2,1,14,20,70.0,6,8,3,5,46,71,98,1,27.5,2065,247,1093,943,44,18,2065,9,8,88.9,1,11.1,1251,5620,2951,7,5,0,5,4,1394,5,80000,4160000
Jordan Ayew,"FW,MF",Crystal Palace,28,33,23,2096.0,23.3,1,3,4,1,0,0,4,0,2.2,2.2,0.7,2.9,0.04,0.13,0.17,0.04,0.09,0.03,0.09,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,11,42.3,1.12,0.47,0.04,0.09,17.6,519,667,77.8,6434,1218,323,368,87.8,136,177,76.8,13,25,52.0,13,23,12,2,35,656,10,3,1,3,31,2,0,1,39,1.67,39,1.67,26,0,2,5,6,0,7,0.30,5,0,0,1,1,0,38,26,8,16,14,16,44,36.4,28,28,2,26,16,54,12,0,23.3,973,17,137,476,381,57,973,89,52,58.4,37,41.6,585,3988,1762,58,32,14,82,60,711,109,32500,1690000
Jordan Henderson,"MF,DF",Liverpool,30,21,20,1704.0,18.9,1,1,2,1,0,0,0,0,1.3,1.3,1.5,2.8,0.05,0.05,0.11,0.05,0.07,0.08,0.07,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,28.6,0.74,0.21,0.07,0.25,19.1,1597,1855,86.1,28225,8368,687,742,92.6,731,795,91.9,146,258,56.6,14,179,30,3,169,1814,39,25,4,6,29,9,2,2,36,1.90,36,1.90,31,3,0,0,1,1,4,0.21,3,1,0,0,0,0,24,15,12,9,3,10,26,38.5,16,12,1,11,34,58,30,0,18.9,1996,64,443,1306,264,15,1996,15,9,60.0,6,40.0,1389,7518,4392,46,40,1,6,5,1544,21,140000,7280000
Jordan Pickford,GK,Everton,26,31,31,2742.0,30.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.28,128,90,71.1,10,32.3,37.9,0.28,230,590,39.0,951,151,47.4,37.8,198,70.2,52.4,468,20,4.3,31,1.02,13.3,0,0,,0.00,0.00,,,,766,1154,66.4,23261,18485,201,203,99.0,248,250,99.2,307,686,44.8,1,28,1,0,0,850,299,101,0,12,0,0,0,5,6,0.20,6,0.20,3,3,0,0,0,0,2,0.07,2,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,2,0,2,3,3,16,4,30.5,1240,1011,1220,22,0,0,1240,0,0,,0,,670,4101,2439,0,0,0,0,0,618,0,100000,5200000
Jorginho,MF,Chelsea,28,28,23,2010.0,22.3,7,1,8,0,7,9,2,0,7.3,0.2,1.7,1.8,0.31,0.04,0.36,0.00,0.33,0.07,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,0.22,0.00,0.00,,47.9,1594,1789,89.1,24705,6718,860,924,93.1,570,621,91.8,103,152,67.8,24,142,23,3,145,1761,25,25,4,8,3,0,0,3,54,2.42,54,2.42,53,0,0,0,0,1,2,0.09,2,0,0,0,0,0,57,30,22,31,4,31,76,40.8,45,33,5,28,40,97,21,3,22.3,2015,59,520,1212,292,16,2006,25,17,68.0,8,32.0,1144,4669,2408,16,30,0,19,14,1535,14,110000,5720000
Josh Benson,MF,Burnley,20,6,2,264.0,2.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.68,0.00,0.00,,24.2,62,85,72.9,738,273,37,38,97.4,15,24,62.5,2,7,28.6,0,7,0,0,6,83,2,1,0,0,5,1,0,0,2,0.68,2,0.68,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5,1,3,0,2,1,6,16.7,5,3,0,3,3,8,2,0,2.9,110,3,16,59,36,2,110,7,2,28.6,5,71.4,52,202,116,1,2,0,4,4,72,8,0.0,0.0
Josh Brownhill,MF,Burnley,24,33,32,2813.0,31.3,0,1,1,0,0,0,2,0,1.9,1.9,0.7,2.6,0.00,0.03,0.03,0.00,0.06,0.02,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,7,20.6,1.09,0.22,0.00,0.00,21.9,927,1198,77.4,12848,3119,561,644,87.1,252,330,76.4,57,113,50.4,18,64,16,2,83,1184,12,5,1,2,17,7,0,2,59,1.89,59,1.89,45,0,3,4,6,1,5,0.16,4,0,0,0,0,1,45,27,9,29,7,15,44,34.1,29,33,11,22,69,114,39,0,31.3,1506,69,262,835,423,61,1506,21,15,71.4,7,33.3,682,2691,1125,22,33,4,35,15,819,69,40000,2080000
Josh Maja,FW,Fulham,21,15,9,810.0,9.0,3,0,3,2,1,1,0,0,4.5,3.7,0.5,4.2,0.33,0.00,0.33,0.22,0.50,0.05,0.41,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,7,35.0,2.22,0.78,0.10,0.29,14.3,154,181,85.1,2069,213,86,97,88.7,45,48,93.8,8,10,80.0,7,7,4,0,15,178,3,0,0,0,0,1,0,0,19,2.11,19,2.11,14,0,3,2,0,0,0,0.00,0,0,0,0,0,0,7,4,0,3,4,4,10,40.0,6,3,1,2,4,11,1,0,9.0,256,2,24,125,110,32,255,15,8,53.3,7,46.7,150,600,168,5,4,2,26,13,199,33,12885,670000
Josh Onomah,MF,Fulham,23,11,4,374.0,4.2,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,0.00,0.00,0.00,0.00,0.09,0.01,0.09,0.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,16.7,1.44,0.24,0.00,0.00,17.9,153,172,89.0,2365,566,78,87,89.7,56,60,93.3,11,13,84.6,1,15,3,0,19,170,2,0,0,0,2,0,0,0,8,1.93,8,1.93,7,0,0,0,0,1,0,0.00,0,0,0,0,0,0,11,8,1,6,4,0,5,0.0,5,4,2,2,2,13,1,0,4.2,215,5,28,125,64,5,215,2,2,100.0,0,0.0,136,747,374,8,10,0,9,9,154,14,30000,1560000
Joshua King,"MF,FW",Everton,28,11,0,148.0,1.6,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,0.00,0.00,0.00,0.00,0.37,0.00,0.37,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,33.3,1.82,0.61,0.00,0.00,13.8,32,50,64.0,431,98,18,29,62.1,13,15,86.7,0,0,,0,1,1,0,5,50,0,0,0,0,1,0,0,0,2,1.22,2,1.22,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,4,1,2,1,1,0,0,,0,3,0,3,1,5,1,0,1.6,80,0,10,34,39,6,80,7,4,57.1,3,42.9,45,346,165,9,7,1,9,6,56,20,45000,2340000
José Izquierdo,DF,Brighton,28,1,0,9.0,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.24,0.00,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,100.0,10.00,10.00,0.00,0.00,32.6,8,9,88.9,115,10,5,5,100.0,3,4,75.0,0,0,,0,0,0,0,0,7,2,0,0,0,0,2,0,0,1,10.00,1,10.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.1,13,0,0,1,12,0,13,1,0,0.0,1,100.0,8,77,54,1,1,0,1,0,8,2,45000,2340000
João Cancelo,"DF,MF",Manchester City,26,28,27,2299.0,25.5,2,3,5,2,0,0,5,1,1.6,1.6,4.6,6.2,0.08,0.12,0.20,0.08,0.06,0.18,0.06,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,11,31.4,1.37,0.43,0.06,0.18,22.5,1815,2128,85.3,27535,7458,1038,1117,92.9,603,711,84.8,117,180,65.0,42,142,68,8,200,1882,239,44,6,12,72,195,0,7,82,3.21,82,3.21,64,4,12,1,1,0,12,0.47,8,1,1,1,1,0,68,41,42,19,7,43,83,51.8,40,23,2,21,41,109,33,2,25.5,2421,66,464,1199,780,68,2421,81,47,58.0,34,42.0,1472,6848,3454,80,74,24,36,21,1696,150,80000,4160000
João Moutinho,MF,Wolves,33,33,28,2528.0,28.1,1,1,2,1,0,0,5,1,0.6,0.6,2.4,3.1,0.04,0.04,0.07,0.04,0.02,0.09,0.02,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,28.6,0.50,0.14,0.07,0.25,23.7,1553,1846,84.1,27362,7149,647,705,91.8,708,786,90.1,155,263,58.9,46,131,19,7,169,1641,200,93,5,15,116,4,101,5,96,3.42,96,3.42,62,27,0,2,2,3,6,0.21,3,2,0,0,1,0,75,40,34,35,6,35,91,38.5,56,18,3,15,47,122,28,0,28.1,2062,47,394,1179,503,8,2062,18,13,72.2,5,27.8,1136,5321,2697,32,38,2,15,11,1354,37,100000,5200000
João Virgínia,GK,Everton,20,1,0,48.0,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,3,100.0,0,,0.3,0.10,2,9,22.2,12,3,50.0,44.6,3,100.0,67.3,4,1,25.0,0,0.00,10.0,0,0,,0.00,0.00,,,,8,16,50.0,272,248,0,0,,4,4,100.0,4,11,36.4,0,0,0,0,0,12,3,0,0,0,0,0,0,1,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.5,18,17,18,0,0,0,18,0,0,,0,,9,62,47,0,0,0,0,0,9,0,7500,390000
Joël Matip,DF,Liverpool,28,10,9,691.0,7.7,1,2,3,1,0,0,2,0,0.8,0.8,0.9,1.7,0.13,0.26,0.39,0.13,0.10,0.11,0.10,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,40.0,0.65,0.26,0.20,0.50,7.3,479,546,87.7,8617,2709,165,177,93.2,273,294,92.9,31,61,50.8,3,16,1,0,28,532,14,14,1,2,0,0,0,0,6,0.78,6,0.78,5,0,0,1,0,0,2,0.26,1,0,0,1,0,0,14,9,7,7,0,7,8,87.5,1,6,0,6,7,21,22,0,7.7,607,45,239,352,21,6,607,0,0,,0,,369,1899,1181,6,8,0,3,1,427,1,100000,5200000
Joël Veltman,DF,Brighton,28,28,25,2281.0,25.3,1,1,2,1,0,0,3,0,1.1,1.1,1.7,2.8,0.04,0.04,0.08,0.04,0.04,0.07,0.04,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,28.6,0.55,0.16,0.07,0.25,16.1,1166,1537,75.9,20626,8311,505,580,87.1,530,686,77.3,110,205,53.7,22,100,34,14,136,1297,236,14,0,3,63,221,1,4,51,2.01,51,2.01,33,6,4,3,3,2,1,0.04,1,0,0,0,0,0,67,33,34,25,8,29,57,50.9,28,24,5,19,33,100,64,0,25.3,1813,96,558,868,405,32,1813,36,18,50.0,18,50.0,927,4633,2185,39,25,2,17,7,1038,99,38462,2000000
Juan Mata,"FW,MF",Manchester Utd,32,9,6,509.0,5.7,1,2,3,0,1,1,0,0,1.0,0.2,0.8,1.1,0.18,0.35,0.53,0.00,0.18,0.15,0.04,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,75.0,0.71,0.53,0.00,0.00,21.5,249,300,83.0,3432,738,148,160,92.5,67,79,84.8,16,29,55.2,8,19,4,0,23,283,16,5,2,3,13,0,8,1,20,3.54,20,3.54,14,4,0,2,0,0,5,0.89,3,1,0,1,0,0,1,0,1,0,0,0,7,0.0,7,3,0,3,3,4,3,0,5.7,329,4,29,169,133,12,328,3,2,66.7,1,33.3,215,1159,448,13,14,3,7,6,278,32,160000,8320000
Jóhann Berg Guðmundsson,MF,Burnley,29,22,16,1363.0,15.1,2,0,2,2,0,0,2,0,1.2,1.2,0.5,1.7,0.13,0.00,0.13,0.13,0.08,0.03,0.08,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,8,42.1,1.25,0.53,0.11,0.25,21.5,355,473,75.1,5201,1224,206,243,84.8,100,131,76.3,28,61,45.9,9,25,12,4,31,465,5,0,1,3,31,2,3,3,27,1.78,27,1.78,22,0,1,1,3,0,0,0.00,0,0,0,0,0,0,19,11,6,9,4,11,23,47.8,12,11,2,9,17,36,19,0,15.1,612,27,96,267,254,29,612,27,10,37.0,17,63.0,358,2073,798,25,15,2,17,12,414,74,30000,1560000
Kai Havertz,"MF,FW",Chelsea,21,27,18,1520.0,16.9,4,3,7,4,0,0,2,0,5.5,5.5,1.3,6.8,0.24,0.18,0.41,0.24,0.33,0.08,0.33,0.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,16,48.5,1.95,0.95,0.12,0.25,13.1,658,788,83.5,8252,1336,412,449,91.8,167,190,87.9,23,31,74.2,18,38,20,1,74,766,18,3,2,2,11,7,0,4,49,2.90,49,2.90,42,1,2,1,3,0,7,0.41,5,0,0,0,2,0,18,9,6,10,2,6,27,22.2,21,25,0,25,4,22,22,1,16.9,1007,23,105,500,410,78,1007,37,19,51.4,18,48.6,579,3346,1428,47,37,18,56,25,784,133,140000,7280000
Kalvin Phillips,MF,Leeds United,24,29,28,2428.0,27.0,1,2,3,1,0,0,10,0,0.5,0.5,3.4,3.9,0.04,0.07,0.11,0.04,0.02,0.13,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,5,33.3,0.56,0.19,0.07,0.20,27.5,1222,1490,82.0,25451,6915,394,444,88.7,583,661,88.2,220,321,68.5,35,114,18,3,137,1362,123,62,2,32,77,4,57,5,70,2.59,70,2.59,41,21,2,2,1,3,2,0.07,2,0,0,0,0,0,74,38,38,29,7,26,62,41.9,36,49,14,35,45,119,53,3,27.0,1789,108,581,955,274,7,1789,32,20,62.5,12,37.5,902,4521,1947,13,12,2,41,16,1055,14,4500,234000
Kamil Grosicki,"MF,FW",West Brom,32,3,2,148.0,1.6,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,0.00,0.61,0.61,0.00,0.07,0.19,0.07,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,1.82,0.00,0.00,,22.7,30,45,66.7,455,110,14,18,77.8,12,15,80.0,2,9,22.2,3,3,1,0,4,43,2,0,0,0,5,0,2,0,4,2.43,4,2.43,3,0,0,1,0,0,2,1.22,2,0,0,0,0,0,2,1,2,0,0,2,8,25.0,6,1,0,1,2,4,1,0,1.6,60,1,9,18,33,2,60,1,0,0.0,1,100.0,39,295,133,7,1,1,2,1,37,12,25000,1300000
Karl Darlow,GK,Newcastle Utd,29,25,25,2250.0,25.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.72,126,84,68.3,4,16.0,37.2,0.27,175,505,34.7,504,92,65.3,44.9,216,81.5,55.3,401,18,4.5,10,0.40,9.2,0,0,,0.00,0.00,,,,376,728,51.6,14566,12022,24,25,96.0,134,136,98.5,217,558,38.9,0,11,0,0,0,395,325,109,0,2,0,0,0,8,3,0.12,3,0.12,2,1,0,0,0,0,1,0.04,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,17,0,25.0,808,697,802,7,0,0,808,0,0,,0,,336,2189,1341,0,0,0,1,0,226,0,25000,1300000
